population,scenario,date,estimate,lower,upper,averted,averted_lower,averted_upper,cume_averted,cume_averted_lower,cume_averted_upper,scenario_cat
pregnant,vaccine100,2024-07-27,49.36600199999999,45.68197199999999,53.05003199999999,10.806487999999998,8.338728533333335,13.523865599999999,218.01051800000002,168.22584053333327,272.8310016000001,100% vaccination
pregnant,vaccine100,2024-08-03,52.89214499999999,48.94497,56.83932,11.57838,8.934352000000002,14.489856,229.58889800000003,177.16019253333326,287.32085760000007,100% vaccination
pregnant,vaccine100,2024-08-10,59.94443099999999,55.47096599999999,64.41789599999998,13.122163999999998,10.125598933333332,16.421836799999998,242.71106200000003,187.28579146666658,303.74269440000006,100% vaccination
pregnant,vaccine100,2024-08-17,49.36600199999999,45.68197199999999,53.05003199999999,10.806487999999998,8.338728533333335,13.523865599999999,253.51755000000003,195.6245199999999,317.2665600000001,100% vaccination
pregnant,vaccine100,2024-08-24,52.89214499999999,48.94497,56.83932,11.57838,8.934352000000002,14.489856,265.09593,204.5588719999999,331.75641600000006,100% vaccination
pregnant,vaccine100,2024-08-31,45.839859000000004,42.418974000000006,49.260744,10.034596,7.743105066666667,12.557875199999998,275.13052600000003,212.30197706666655,344.31429120000007,100% vaccination
pregnant,vaccine100,2024-09-07,42.313715999999985,39.155975999999995,45.47145599999999,9.262703999999998,7.1474816000000025,11.591884799999997,284.39323,219.44945866666654,355.9061760000001,100% vaccination
pregnant,vaccine100,2024-09-14,42.313715999999985,39.155975999999995,45.47145599999999,9.262703999999998,7.1474816000000025,11.591884799999997,293.655934,226.59694026666654,367.4980608000001,100% vaccination
pregnant,vaccine100,2024-09-21,35.26143,32.62998,37.892880000000005,7.718920000000002,5.956234666666669,9.659904,301.374854,232.5531749333332,377.15796480000006,100% vaccination
pregnant,vaccine100,2024-09-28,28.209144000000002,26.103984000000004,30.314304000000003,6.175136000000001,4.764987733333334,7.727923200000001,307.54999000000004,237.31816266666652,384.8858880000001,100% vaccination
pregnant,vaccine100,2024-10-05,25.801565999999998,23.876075999999998,27.727055999999997,5.648104,4.358308266666666,7.0683647999999994,313.198094,241.67647093333318,391.95425280000006,100% vaccination
pregnant,vaccine100,2024-10-12,25.801565999999998,23.876075999999998,27.727055999999997,5.648104,4.358308266666666,7.0683647999999994,318.846198,246.03477919999983,399.02261760000005,100% vaccination
pregnant,vaccine100,2024-10-19,14.743751999999997,13.643472,15.844031999999999,3.2274879999999997,2.490461866666667,4.039065599999999,322.073686,248.5252410666665,403.06168320000006,100% vaccination
pregnant,vaccine100,2024-10-26,22.115627999999994,20.465207999999997,23.766047999999994,4.841231999999999,3.7356928,6.0585983999999975,326.914918,252.2609338666665,409.12028160000006,100% vaccination
pregnant,vaccine100,2024-11-02,18.429689999999997,17.05434,19.805039999999998,4.0343599999999995,3.113077333333333,5.048832,330.949278,255.37401119999984,414.16911360000006,100% vaccination
pregnant,vaccine100,2024-11-09,18.429689999999997,17.05434,19.805039999999998,4.0343599999999995,3.113077333333333,5.048832,334.983638,258.4870885333332,419.21794560000006,100% vaccination
pregnant,vaccine100,2024-11-16,14.743751999999997,13.643472,15.844031999999999,3.2274879999999997,2.490461866666667,4.039065599999999,338.211126,260.97755039999987,423.2570112000001,100% vaccination
pregnant,vaccine100,2024-11-23,18.429689999999997,17.05434,19.805039999999998,4.0343599999999995,3.113077333333333,5.048832,342.24548599999997,264.0906277333332,428.3058432000001,100% vaccination
pregnant,vaccine100,2024-11-30,14.743751999999997,13.643472,15.844031999999999,3.2274879999999997,2.490461866666667,4.039065599999999,345.47297399999997,266.58108959999987,432.3449088000001,100% vaccination
pregnant,vaccine100,2024-12-07,22.115627999999994,20.465207999999997,23.766047999999994,4.841231999999999,3.7356928,6.0585983999999975,350.31420599999996,270.31678239999985,438.4035072000001,100% vaccination
pregnant,vaccine100,2024-12-14,22.115627999999994,20.465207999999997,23.766047999999994,4.841231999999999,3.7356928,6.0585983999999975,355.15543799999995,274.05247519999983,444.4621056000001,100% vaccination
pregnant,vaccine100,2024-12-21,25.801565999999998,23.876075999999998,27.727055999999997,5.648104,4.358308266666666,7.0683647999999994,360.80354199999994,278.4107834666665,451.53047040000007,100% vaccination
pregnant,vaccine100,2024-12-28,33.173441999999994,30.697812,35.649072,7.2618480000000005,5.603539200000001,9.0878976,368.0653899999999,284.0143226666665,460.6183680000001,100% vaccination
pregnant,vaccine100,2025-01-04,35.90060999999999,33.22146,38.57976,7.858840000000001,6.0642026666666675,9.835007999999998,375.9242299999999,290.0785253333332,470.4533760000001,100% vaccination
pregnant,vaccine100,2025-01-11,28.720487999999996,26.577168,30.863808,6.287072,4.8513621333333345,7.8680064,382.21130199999993,294.9298874666665,478.3213824000001,100% vaccination
